row_index,source_name,true_label,pred_label,confidence,period,amplitude,ra_deg,dec_deg,simbad_id,simbad_otype,vsx_name,vsx_type,vsx_period,asassn_name,asassn_type,asassn_period,asassn_amp,gcvs_name,gcvs_type,gcvs_period,pred_broad,true_broad,vsx_broad,asassn_broad,simbad_broad,n_confirm_pred,n_confirm_true,final_verdict
11552,ASASSN-V J063046.88+272826.5,RRC,EW,0.970382,0.2541642538799052,0.24099999999999966,97.695333,27.474028,TYC 1887-1036-1,EB*,ASAS J063047+2728.4,RRC|EC|ESD,0.341107,J063046.88+272826.5,RRC,0.3411048,0.19,,,,EB,RR,RRC|EC|ESD,RR,EB,1,1,CONFLICTING
714584,ASASSN-V J205939.13+293929.7,DSCT,EW,0.970274,0.1647669462615324,0.39899999999999913,314.913042,29.65825,ATO J314.9144+29.6579,EB*,ZTF J205939.46+293928.6,EW,0.2828124,J205939.13+293929.7,HADS,0.1414042,0.31,,,,EB,DSCT,EB,DSCT,EB,2,1,MODEL_LIKELY_CORRECT
628915,ASASSN-V J064028.31+285125.2,EW,RRC,0.969945,0.3498664346856848,0.45899999999999963,100.117958,28.857,ATO J100.1179+28.8569,RR*,PS1-3PI J064028.31+285125.1,RRC,0.349884,J064028.31+285125.2,EW,0.6997426,0.4,,,,RR,EB,RR,EB,RR,2,1,MODEL_LIKELY_CORRECT
271545,ZTFJ153104.14+024829.7,ROT,RRC,0.969903,0.3582717505282089,0.7890000000000015,232.76725,2.80825,CRTS J153104.1+024828,RR*,CSS_J153104.1+024828,RRC,0.3583124,,,,,,,,RR,ROT,RR,,RR,2,0,MODEL_LIKELY_CORRECT
505286,ZTFJ040835.10+275244.5,EW,ROT,0.969745,5.104889537223331,0.3359999999999985,62.14625,27.879028,CRTS J040835.2+275243,RS*,CSS_J040835.2+275243,RS,5.1071987,J040835.23+275243.0,ROT:,,0.91,,,,ROT,EB,ROT,ROT,ROT,3,0,MODEL_LIKELY_CORRECT
223141,ZTFJ190430.15+183217.9,ROT,RRC,0.969193,0.3506068677742885,0.809000000000001,286.125625,18.538306,OGLE GD-RRLYR-11440,RR*,ZTF J190430.15+183217.9,BY,0.3505953,,,,,,,,RR,ROT,ROT,,RR,1,1,CONFLICTING
159690,ASASSN-V_J074228.64+163148.4,ROT,SR,0.969116,39.88109736147983,2.5060000000000002,115.619333,16.530111,ZTF J074228.63+163148.6,LP*,ASASSN-V J074228.65+163148.3,SR,39.82,J074228.65+163148.3,ROT,39.82,0.18,,,,LPV,ROT,LPV,ROT,LPV,2,1,MODEL_LIKELY_CORRECT
259725,ASASSN-V_J185417.57+331128.1,ROT,SR,0.968982,57.338701872650375,6.302,283.573208,33.191139,ATO J283.5732+33.1911,LP*,ZTF J185417.57+331128.2,SR,58.2872569,,,,,,,,LPV,ROT,LPV,,LPV,2,0,MODEL_LIKELY_CORRECT
12071,ASASSN-V J065623.46+102352.3,RRC,EW,0.968494,0.2638511931102433,0.3310000000000013,104.09775,10.397861,ATO J104.0978+10.3978,EB*,ZTF J065623.47+102352.3,EW,0.4172786,J065623.46+102352.3,RRC,0.2086434,0.23,,,,EB,RR,EB,RR,EB,2,1,MODEL_LIKELY_CORRECT
239115,ZTFJ211636.29+093033.9,ROT,RRC,0.968358,0.4291781890945427,0.5010000000000012,319.151208,9.509417,ZTF J211636.29+093033.9,RR*,CSS_J211636.3+093033,RRC,0.42921,J211636.26+093034.2,RRC,0.4292023,0.48,,,,RR,ROT,RR,RR,RR,3,0,MODEL_LIKELY_CORRECT
535204,ASASSN-V J105418.28-135249.2,EW,RRC,0.968307,0.3086966266768801,1.1300000000000008,163.576167,-13.880333,ATO J163.5760-13.8801,RR*,PS1-3PI J105418.26-135248.6,RRC,0.308691,J105418.28-135249.2,EW,0.6173992,0.65,,,,RR,EB,RR,EB,RR,2,1,MODEL_LIKELY_CORRECT
393340,ASASSN-V J182114.88-745404.2,EW,RRAB,0.968265,0.658382149197151,1.1419999999999995,275.312,-74.901167,Gaia DR3 6414698759417281024,RR*,ASASSN-V J182114.88-745404.2,RRAB,0.658375,J182114.88-745404.2,EW,1.3168215,0.58,,,,RR,EB,RR,EB,RR,2,1,MODEL_LIKELY_CORRECT
341058,ASASSN-V J173135.94+770650.0,EW,RRC,0.967874,0.2800568970456937,1.1969999999999992,262.89975,77.113889,ZTF J173135.95+770650.1,RR*,PS1-3PI J173135.97+770650.0,RRC,0.389413,J173135.94+770650.0,EW,0.560108,0.51,,,,RR,EB,RR,EB,RR,2,1,MODEL_LIKELY_CORRECT
267929,ASASSN-V J210943.66+323050.6,ROT,SR,0.967821,41.63846915888069,0.3650000000000002,317.431917,32.514056,ZTF J210943.78+323054.0,LP*,ASASSN-V J210943.79+323054.0,ROT,41.59,J210943.66+323050.6,ROT,41.591053,0.18,,,,LPV,ROT,ROT,ROT,LPV,1,2,CONFLICTING
15172,ASASSN-V J192608.01+243409.7,RRC,EW,0.967731,0.2894963064085638,0.45000000000000107,291.533375,24.569361,ATO J291.5331+24.5694,EB*,PS1-3PI J192607.96+243410.0,RRC,0.289492,J192608.01+243409.7,RRC,0.2894924,0.34,,,,EB,RR,RR,RR,EB,1,2,CONFLICTING
364756,ASASSN-V J191645.69-282843.8,EW,RRC,0.967324,0.3049609841486155,0.7580000000000009,289.190375,-28.478833,Gaia DR3 6759688704638956800,RR*,PS1-3PI J191645.69-282843.6,RRC,0.439283,J191645.69-282843.8,EW,0.6099246,0.51,,,,RR,EB,RR,EB,RR,2,1,MODEL_LIKELY_CORRECT
698065,ASASSN-V J181135.47+030748.1,DSCT,EW,0.9673,0.1964867223100927,1.1080000000000005,272.897792,3.130028,ATO J272.8973+03.1312,EB*,ZTF J181135.35+030752.6,EW,0.2820014,J181135.47+030748.1,HADS,0.1410022,0.44,,,,EB,DSCT,EB,DSCT,EB,2,1,MODEL_LIKELY_CORRECT
13283,ASASSN-V J141646.46-561504.1,RRC,EW,0.966842,0.4319127439948392,0.3819999999999997,214.193583,-56.251139,Gaia DR3 5895367149525994240,EB*,WISE J141646.4-561504,EW|EA,0.8618213,J141646.46-561504.1,RRC,0.4319375,0.31,,,,EB,RR,EB,RR,EB,2,1,MODEL_LIKELY_CORRECT
236029,ASASSN-V J224521.19+462619.6,ROT,SR,0.966765,59.94572756756601,0.577,341.338292,46.438778,ZTF J224521.19+462619.4,LP*,ZTF J224521.19+462619.4,SR,59.9526292,J224521.19+462619.6,ROT,60.0,0.4,,,,LPV,ROT,LPV,ROT,LPV,2,1,MODEL_LIKELY_CORRECT
553182,ASASSN-V J190444.73+291554.7,EW,RRC,0.96635,0.322619530827683,0.5759999999999987,286.186375,29.265194,ATO J286.1863+29.2651,RR*,V0907 Lyr,RRC,0.322608,J190444.73+291554.7,EW,0.645228,0.41,V0907 Lyr ,RRC,0.322618,RR,EB,RR,EB,RR,3,1,MODEL_LIKELY_CORRECT
13618,ASASSN-V J200510.85+391009.0,RRC,EW,0.965938,0.2002583947180119,0.4219999999999988,301.295208,39.169167,ATO J301.2960+39.1694,EB*,WISE J200511.0+391009,EW,0.4005268,J200510.85+391009.0,RRC,0.2002597,0.25,,,,EB,RR,EB,RR,EB,2,1,MODEL_LIKELY_CORRECT
10795,ASASSN-V J201816.01+365526.0,RRC,EW,0.965833,0.3359733457894205,0.4469999999999992,304.566708,36.923889,ATO J304.5667+36.9244,EB*,WISE J201816.0+365527,EW,0.671953,J201816.01+365526.0,RRC,0.335977,0.3,,,,EB,RR,EB,RR,EB,2,1,MODEL_LIKELY_CORRECT
249672,ASASSN-V J224856.14+190819.0,ROT,SR,0.965685,44.76786358148924,0.6609999999999996,342.233917,19.138611,ATO J342.2339+19.1385,LP*,ASASSN-V J224856.14+190819.0,ROT,44.94,J224856.14+190819.0,ROT,44.94,0.15,,,,LPV,ROT,ROT,ROT,LPV,1,2,CONFLICTING
508346,ASASSN-V J134033.85-733344.2,EW,RRC,0.964884,0.3286802869306507,0.6310000000000002,205.141042,-73.562278,CD-72   920,RR*,ASAS J134028-7333.5,RRC,0.328675,J134033.85-733344.2,EW,0.6573562,0.51,,,,RR,EB,RR,EB,RR,2,1,MODEL_LIKELY_CORRECT
466011,ASASSN-V J030953.59-594126.2,EW,RRC,0.964839,0.3275061056834042,1.25,47.473292,-59.690611,2MASS J03095352-5941259,RR*,ASASSN-V J030953.56-594126.0,RRC,0.327512,J030953.59-594126.2,EW,0.6550178,0.66,,,,RR,EB,RR,EB,RR,2,1,MODEL_LIKELY_CORRECT
212065,ASASSN-V J194831.98+141404.2,ROT,SR,0.964651,1.0214554862534666,1.9640000000000004,297.13325,14.2345,ATO J297.1337+14.2343,LP*,ZTF J194832.09+141403.5,SR,42.228792,J194831.98+141404.2,ROT,42.270626,0.15,,,,LPV,ROT,LPV,ROT,LPV,2,1,MODEL_LIKELY_CORRECT
600567,ASASSN-V J090519.34-363930.4,EW,RRC,0.964557,0.3253529364234324,0.6080000000000005,136.330583,-36.658444,Gaia DR3 5623901031464520576,RR*,ASASSN-V J090519.32-363929.8,EW,0.650709,J090519.34-363930.4,EW,0.6507092,0.41,,,,RR,EB,EB,EB,RR,1,2,CONFLICTING
191151,ASASSN-V J221706.72+404115.1,ROT,SR,0.964389,0.9800052326013152,0.4930000000000003,334.278,40.687528,ATO J334.2779+40.6875,LP*,ZTF J221706.70+404115.1,SR,56.6678625,J221706.72+404115.1,ROT,56.10184,0.22,,,,LPV,ROT,LPV,ROT,LPV,2,1,MODEL_LIKELY_CORRECT
426935,ASASSN-V J232844.76+735923.9,EW,RRC,0.964193,0.3301936821163904,0.45500000000000007,352.1865,73.989972,ZTF J232844.66+735923.7,RR*,ASASSN-V J232844.68+735923.6,EW,0.660396,J232844.76+735923.9,EW,0.6603958,0.38,,,,RR,EB,EB,EB,RR,1,2,CONFLICTING
440876,ASASSN-V J201409.24-701327.0,EW,RRC,0.964145,0.3205817071455661,1.7949999999999982,303.5385,-70.224167,Gaia DR3 6422788519297078528,RR*,Gaia DR3 6422788519297078528,RRC,0.320596,J201409.24-701327.0,EW,0.641164,0.54,,,,RR,EB,RR,EB,RR,2,1,MODEL_LIKELY_CORRECT
6442,ASASSN-V J181451.52-445809.8,RRC,EW,0.963876,0.1838913384104763,0.39500000000000135,273.714667,-44.969389,Gaia DR3 6720297467922748160,EB*,ASASSN-V J181451.63-445809.4,RRC,0.183894,J181451.52-445809.8,RRC,0.1838941,0.24,,,,EB,RR,RR,RR,EB,1,2,CONFLICTING
201695,ZTFJ172337.73+290035.7,ROT,EW,0.963813,0.1583913667812565,0.2010000000000005,260.907208,29.009917,ROTSE1 J172337.66+290036.0,EB*,ROTSE1 J172337.66+290036.0,DSCT,0.15837599,J172337.78+290035.8,EW,0.3167782,0.16,,,,EB,ROT,DSCT,EB,EB,2,0,MODEL_LIKELY_CORRECT
11290,ASASSN-V J192513.63+290042.0,RRC,EW,0.963746,0.2495927493357862,0.30799999999999983,291.306792,29.011667,ATO J291.3069+29.0111,EB*,ZTF J192513.65+290040.3,EW,0.499192,J192513.63+290042.0,RRC,0.2495963,0.18,,,,EB,RR,EB,RR,EB,2,1,MODEL_LIKELY_CORRECT
318193,ZTFJ194310.99+163800.2,EW,SR,0.963739,657.0559857142923,0.365000000000002,295.795792,16.633389,ZTF J194310.99+163800.2,LP*,ZTF J194310.99+163800.2,EW:,0.9816241,,,,,,,,LPV,EB,EB,,LPV,1,1,CONFLICTING
636950,ZTFJ224821.79+321458.9,EW,ROT,0.963717,10.07280754257906,0.1750000000000007,342.090792,32.249694,CRTS J224821.7+321459,RS*,CSS_J224821.7+321459,RS,10.0857,J224821.65+321459.0,ROT,10.086757,0.22,,,,ROT,EB,ROT,ROT,ROT,3,0,MODEL_LIKELY_CORRECT
19468,ASASSN-V J221926.20+554726.8,RRC,EW,0.963564,0.2208690339231786,0.38200000000000145,334.859167,55.790778,ATO J334.8578+55.7899,EB*,CzeV1218,EW,0.3617,J221926.20+554726.8,RRC,0.2208687,0.23,,,,EB,RR,EB,RR,EB,2,1,MODEL_LIKELY_CORRECT
266399,ASASSN-V J212414.38-144432.1,ROT,SR,0.963408,48.15455406593099,0.30600000000000094,321.059917,-14.74225,ATO J321.0600-14.7422,LP*,ASASSN-V J212414.38-144432.1,YSO,,J212414.38-144432.1,ROT,48.10049,0.17,,,,LPV,ROT,YSO,ROT,LPV,1,1,CONFLICTING
439046,ASASSN-V J193122.94+533021.5,EW,RRC,0.96338,0.3071419928118878,0.7919999999999998,292.845583,53.505972,ATO J292.8456+53.5059,RR*,Gaia DR2 2136897451267606016,RRC,0.3071306,J193122.94+533021.5,EW,0.614284,0.49,,,,RR,EB,RR,EB,RR,2,1,MODEL_LIKELY_CORRECT
329802,ZTFJ181917.85+021945.2,EW,RRC,0.9626,0.3144524571828044,0.6209999999999987,274.824375,2.329222,ZTF J181917.85+021945.2,RR*,ZTF J181917.85+021945.2,EW,0.6288818,,,,,,,,RR,EB,EB,,RR,1,1,CONFLICTING
12926,ASASSN-V J171128.68-254650.8,RRC,EW,0.962538,0.29073294161888,0.7460000000000004,257.8695,-25.780778,Gaia DR3 4109352866983615488,EB*,PS1-3PI J171128.55-254649.4,RRC,0.410353,J171128.68-254650.8,RRC,0.2907395,0.31,,,,EB,RR,RR,RR,EB,1,2,CONFLICTING
9822,ASASSN-V J094714.82-503738.4,RRC,EW,0.962479,0.3059385938307662,0.3050000000000015,146.81175,-50.627333,Gaia DR3 5405900414361489408,EB*,ASASSN-V J094714.84-503741.3,RRC,0.30595,J094714.82-503738.4,RRC,0.3059504,0.24,,,,EB,RR,RR,RR,EB,1,2,CONFLICTING
214240,ZTFJ062121.81+120406.3,ROT,RRC,0.962477,0.3194926486576945,0.9879999999999995,95.340875,12.068417,OGLE GD-RRLYR-98,RR*,ZTF J062121.81+120406.3,BY,0.3194852,,,,,,,,RR,ROT,ROT,,RR,1,1,CONFLICTING
18817,ASASSN-V J154619.22-333447.4,RRC,EW,0.962427,0.4767116010471594,0.3620000000000001,236.580083,-33.579833,CRTS J154619.2-333447,EB*,SSS_J154619.2-333447,EB|EW,0.953397,J154619.22-333447.4,RRC,0.4767046,0.25,,,,EB,RR,EB,RR,EB,2,1,MODEL_LIKELY_CORRECT
411255,ASASSN-V J170810.41-661621.9,EW,RRC,0.962373,0.3643274334873352,0.5839999999999996,257.043375,-66.27275,Gaia DR3 5814961345966327168,RR*,Gaia DR3 5814961345966327168,RRC,0.364321,J170810.41-661621.9,EW,0.7286382,0.48,,,,RR,EB,RR,EB,RR,2,1,MODEL_LIKELY_CORRECT
217765,ASASSN-V J203627.29-060732.1,ROT,SR,0.962366,81.05548149778912,0.5350000000000001,309.113708,-6.125583,ATO J309.1136-06.1256,LP*,ASASSN-V J203627.29-060732.1,SR,81.2,J203627.29-060732.1,ROT,81.16,0.36,,,,LPV,ROT,LPV,ROT,LPV,2,1,MODEL_LIKELY_CORRECT
8238,ASASSN-V J113850.97-512148.9,RRC,EW,0.962347,0.4434012839843593,0.2789999999999999,174.712375,-51.363583,Gaia DR3 5369742940115792256,EB*,WISE J113851.0-512148,EW,0.8868218,J113850.97-512148.9,RRC,0.4434204,0.24,,,,EB,RR,EB,RR,EB,2,1,MODEL_LIKELY_CORRECT
564142,ZTFJ184407.97+052835.8,EW,SR,0.961813,0.5015699518423117,0.4740000000000002,281.033208,5.476611,ATO J281.0332+05.4767,LP*,ZTF J184407.97+052835.8,EB,82.8995598,J184407.96+052836.0,SR,46.581272,0.37,,,,LPV,EB,EB,LPV,LPV,2,1,MODEL_LIKELY_CORRECT
8711,ASASSN-V J194942.74+074207.3,RRC,EW,0.961507,0.3831171842354913,0.6439999999999984,297.428083,7.702028,ATO J297.4280+07.7020,EB*,ZTF J194942.73+074207.4,EW,0.7662236,J194942.74+074207.3,RRC,0.3831239,0.37,,,,EB,RR,EB,RR,EB,2,1,MODEL_LIKELY_CORRECT
641677,ASASSN-V J204948.95-684915.5,EW,RRC,0.961466,0.3922309340293944,0.5359999999999996,312.453958,-68.820972,Gaia DR3 6376434930135943680,RR*,ASASSN-V J204948.93-684915.6,EW,0.784475,J204948.95-684915.5,EW,0.7844746,0.36,,,,RR,EB,EB,EB,RR,1,2,CONFLICTING
244229,ASASSN-V J170141.07+054300.0,ROT,SR,0.961216,57.32520511946021,0.49400000000000155,255.421125,5.716667,ZTF J170141.16+054259.7,LP*,ASAS J170141+0543.0,MISC,58.277205,J170141.07+054300.0,ROT,57.231537,0.32,,,,LPV,ROT,MISC,ROT,LPV,1,1,CONFLICTING
271348,ASASSN-V J184138.80+191644.9,ROT,SR,0.961146,64.40999346733767,0.30100000000000016,280.411667,19.279139,ATO J280.4107+19.2792,LP*,ZTF J184138.57+191645.5,SR,61.1324188,J184138.80+191644.9,ROT,64.79499,0.15,,,,LPV,ROT,LPV,ROT,LPV,2,1,MODEL_LIKELY_CORRECT
547819,ASASSN-V J215505.28+254027.7,EW,RRC,0.961083,0.279172905274722,1.0459999999999976,328.772,25.674361,ATO J328.7720+25.6744,RR*,PS1-3PI J215505.28+254028.2,RRC,0.279171,J215505.28+254027.7,EW,0.55834,0.55,,,,RR,EB,RR,EB,RR,2,1,MODEL_LIKELY_CORRECT
233849,ASASSN-V J174757.58-591114.5,ROT,SR,0.960859,26.8140244556098,0.22100000000000009,266.989917,-59.187361,ASTEP V-0759,LP*,ASASSN-V J174757.63-591117.3,ROT,26.769,J174757.58-591114.5,ROT,26.768827,0.11,,,,LPV,ROT,ROT,ROT,LPV,1,2,CONFLICTING
244123,ASASSN-V_J201135.66+061025.1,ROT,SR,0.960641,61.03271115537866,1.322,302.898583,6.173639,ZTF J201135.65+061025.2,LP*,ZTF J201135.65+061025.2,SR,60.8237015,,,,,,,,LPV,ROT,LPV,,LPV,2,0,MODEL_LIKELY_CORRECT
13005,ASASSN-V J174145.29-122649.8,RRC,EW,0.960211,0.3151869194990842,0.6669999999999998,265.438708,-12.447167,ATO J265.4383-12.4469,EB*,Gaia DR3 4161992570223397504,E,0.63035,J174145.29-122649.8,RRC,0.3151833,0.31,,,,EB,RR,EB,RR,EB,2,1,MODEL_LIKELY_CORRECT
705290,ZTFJ211935.00+794041.0,DSCT,EW,0.960058,0.1733372623719009,0.18100000000000094,319.895833,79.678056,ASASSN-V J211934.95+794041.3,EB*,ASASSN-V J211934.95+794041.0,EW,0.346667,J211934.95+794041.3,EW,0.3466669,0.11,,,,EB,DSCT,EB,EB,EB,3,0,MODEL_LIKELY_CORRECT
16919,ASASSN-V J185410.06+250349.5,RRC,EW,0.959979,0.2906353833690123,0.2889999999999997,283.541917,25.06375,ATO J283.5419+25.0637,EB*,ZTF J185410.05+250349.5,EW,0.3674044,J185410.06+250349.5,RRC,0.1837042,0.19,,,,EB,RR,EB,RR,EB,2,1,MODEL_LIKELY_CORRECT
164709,ASASSN-V_J195316.20+094834.3,ROT,SR,0.959754,27.71700083507547,12.533999999999999,298.3175,9.809528,2MASS J19531621+0948343,LP?,ASASSN-V J195316.21+094834.4,ROT,27.768,J195316.21+094834.2,ROT,27.767597,0.21,,,,LPV,ROT,ROT,ROT,LPV,1,2,CONFLICTING
418122,ASASSN-V J162726.13-293057.1,EW,RRC,0.959674,0.3548189992634701,2.2509999999999994,246.858875,-29.515861,Gaia DR3 6037913510616871808,RR*,PS1-3PI J162726.19-293058.1,RRC,0.354828,J162726.13-293057.1,EW,0.7096396,0.41,,,,RR,EB,RR,EB,RR,2,1,MODEL_LIKELY_CORRECT
359717,ZTFJ035238.88+293902.3,EW,ROT,0.959581,2.1153282975014247,0.8610000000000007,58.162,29.650639,CRTS J035238.8+293902,RS*,CSS_J035238.8+293902,RS,1.05898,J035238.88+293902.3,ROT,1.1739756,0.38,,,,ROT,EB,ROT,ROT,ROT,3,0,MODEL_LIKELY_CORRECT
2912,ASASSN-V J065518.04+192203.6,RRC,EW,0.959366,0.3904030883736171,0.4299999999999997,103.825167,19.367667,ATO J103.8251+19.3676,EB*,WISE J065518.0+192203,EW,0.7808158,J065518.04+192203.6,RRC,0.3903954,0.33,,,,EB,RR,EB,RR,EB,2,1,MODEL_LIKELY_CORRECT
274585,ASASSN-V J203711.69+353654.1,CEP,ROT,0.959243,1.1836149521419914,0.37599999999999945,309.298708,35.615028,ATO J309.2988+35.6151,RS*,ZTF J203711.72+353654.6,RS,1.1835093,J203711.69+353654.1,CWB,1.1835339,0.2,,,,ROT,CEP,ROT,CEP,ROT,2,1,MODEL_LIKELY_CORRECT
214382,ZTFJ063757.89+161549.3,ROT,RRC,0.959118,0.385179619591065,0.7010000000000005,99.491208,16.263694,ZTF J063757.89+161549.3,RR*,ZTF J063757.89+161549.3,RS,0.3851269,,,,,,,,RR,ROT,ROT,,RR,1,1,CONFLICTING
443724,ASASSN-V J182023.06-381125.9,EW,RRC,0.958742,0.3571495033521658,0.9440000000000008,275.096083,-38.190528,OGLE BLG-RRLYR-58658,RR*,ASASSN-V J182022.95-381126.2,EW,0.714302,J182023.06-381125.9,EW,0.7143022,0.54,,,,RR,EB,EB,EB,RR,1,2,CONFLICTING
3513,ASASSN-V J164503.48-245920.6,RRC,EW,0.958635,0.246806644721145,0.4109999999999996,251.2645,-24.989056,ATO J251.2645-24.9885,EB*,Gaia DR3 6046938233333608448,E,0.493613,J164503.48-245920.6,RRC,0.2468047,0.2,,,,EB,RR,EB,RR,EB,2,1,MODEL_LIKELY_CORRECT
3757,ASASSN-V J060245.00+491512.8,RRC,EW,0.958383,0.19095469080625,1.9199999999999982,90.6875,49.253556,ATO J090.6875+49.2536,EB*,ZTF J060245.01+491513.0,EW,0.3819048,J060245.00+491512.8,RRC,0.1909518,0.37,,,,EB,RR,EB,RR,EB,2,1,MODEL_LIKELY_CORRECT
7361,ASASSN-V J135133.20-551252.3,RRC,EW,0.958232,0.2566842848206462,0.3460000000000001,207.888333,-55.214528,Gaia DR3 6064713831683176960,EB*,ASASSN-V J135133.21-551252.7,RRC,0.256681,J135133.20-551252.3,RRC,0.2566813,0.27,,,,EB,RR,RR,RR,EB,1,2,CONFLICTING
8285,ASASSN-V J194618.59+480736.7,RRC,EW,0.958211,0.2235306095877092,0.5440000000000005,296.577458,48.126861,ATO J296.5773+48.1269,EB*,KID 10809970,EW,0.447059,J194618.59+480736.7,RRC,0.2235306,0.17,,,,EB,RR,EB,RR,EB,2,1,MODEL_LIKELY_CORRECT
363190,ASASSN-V J183837.50+262341.7,EW,RRC,0.958066,0.3175922095430286,0.484,279.65625,26.394917,ATO J279.6562+26.3950,RR*,PS1-3PI J183837.50+262342.2,RRC,0.317598,J183837.50+262341.7,EW,0.6351878,0.4,,,,RR,EB,RR,EB,RR,2,1,MODEL_LIKELY_CORRECT
14902,ASASSN-V J054945.77+115339.6,RRC,EW,0.957782,0.4725347095871194,0.1330000000000009,87.440708,11.894333,ATO J087.4407+11.8943,EB*,Gaia DR3 3343154783172508032,E,0.94512,J054945.77+115339.6,RRC,0.4725448,0.1,,,,EB,RR,EB,RR,EB,2,1,MODEL_LIKELY_CORRECT
177234,ASASSN-V J204707.87+250221.4,ROT,SR,0.957779,41.0332043076937,0.5080000000000009,311.782792,25.039278,ZTF J204707.78+250220.6,LP*,ASASSN-V J204707.78+250220.6,ROT,41.12,J204707.87+250221.4,ROT,41.117237,0.21,,,,LPV,ROT,ROT,ROT,LPV,1,2,CONFLICTING
2716,ASASSN-V J230702.06+483725.7,RRC,EW,0.957528,0.2588472900828255,0.4870000000000001,346.758583,48.623806,ATO J346.7584+48.6238,EB*,ZTF J230702.04+483725.8,EW,0.411021,J230702.06+483725.7,RRC,0.2055101,0.26,,,,EB,RR,EB,RR,EB,2,1,MODEL_LIKELY_CORRECT
323857,ASASSN-V J160302.31+663241.0,EW,RRC,0.957464,0.3508911801963892,1.1839999999999993,240.759625,66.544722,ZTF J160302.30+663241.0,RR*,Gaia DR2 1642889556964586624,RRC,0.3509103,J160302.31+663241.0,EW,0.7017838,0.72,,,,RR,EB,RR,EB,RR,2,1,MODEL_LIKELY_CORRECT
526013,ASASSN-V J094227.31+770311.4,EW,RRC,0.957354,0.2729431818537106,1.831999999999999,145.613792,77.053167,ZTF J094227.25+770311.4,RR*,Gaia DR2 1130829812040786688,RRC,0.2729438,J094227.31+770311.4,EW,0.5458908,0.59,,,,RR,EB,RR,EB,RR,2,1,MODEL_LIKELY_CORRECT
390766,ZTFJ225225.65+573107.9,EW,SR,0.957308,0.9724577017661492,0.4309999999999974,343.106875,57.518861,ZTF J225225.65+573107.9,LP*,ZTF J225225.65+573107.9,EB:,78.1097016,,,,,,,,LPV,EB,EB,,LPV,1,1,CONFLICTING
581034,ZTFJ194743.13+244720.1,EW,SR,0.957258,0.9759290473159346,1.0130000000000017,296.929708,24.788917,ZTF J194743.13+244720.1,LP*,ZTF J194743.13+244720.1,EW:,0.98639,,,,,,,,LPV,EB,EB,,LPV,1,1,CONFLICTING
1730,ASASSN-V J223959.84+571043.1,RRC,EW,0.95723,0.2388823267521786,0.43900000000000006,339.999333,57.178639,ATO J339.9975+57.1787,EB*,ZTF J223959.42+571043.4,EW,0.4777606,J223959.84+571043.1,RRC,0.2388791,0.15,,,,EB,RR,EB,RR,EB,2,1,MODEL_LIKELY_CORRECT
517064,ASASSN-V J113021.49-355442.6,EW,RRC,0.957125,0.3244464743387272,0.6400000000000006,172.589542,-35.911833,CRTS J113021.3-355441,RR*,SSS_J113021.3-355441,RRC,0.324483,J113021.49-355442.6,EW,0.6489012,0.48,,,,RR,EB,RR,EB,RR,2,1,MODEL_LIKELY_CORRECT
710006,ASASSN-V J001552.02+554135.4,DSCT,EW,0.957004,0.1879707865801076,0.2220000000000013,3.96675,55.693167,ATO J003.9672+55.6933,EB*,WISE J001552.2+554135,EW,0.3163262,J001552.02+554135.4,HADS,0.1581592,0.15,,,,EB,DSCT,EB,DSCT,EB,2,1,MODEL_LIKELY_CORRECT
503089,ASASSN-V J121233.03-480316.8,EW,RRC,0.956979,0.3598103226058964,0.8740000000000006,183.137625,-48.054667,Gaia DR3 6130716964918464256,RR*,Gaia DR3 6130716964918464256,RRC,0.359806,J121233.03-480316.8,EW,0.7196162,0.5,,,,RR,EB,RR,EB,RR,2,1,MODEL_LIKELY_CORRECT
633412,ZTFJ094521.88+532057.5,EW,ROT,0.956806,5.379227953216409,0.21999999999999886,146.341167,53.349306,CRTS J094521.8+532057,RS*,CSS_J094521.8+532057,RS,5.37019,J094521.87+532058.4,ROT,5.3813596,0.17,,,,ROT,EB,ROT,ROT,ROT,3,0,MODEL_LIKELY_CORRECT
258467,ZTFJ145328.37-022704.7,ROT,RRAB,0.95663,0.644204572956243,0.570999999999998,223.368208,-2.451306,ZTF J145328.37-022704.7,RR*,ZTF J145328.37-022704.7,BY,0.6441435,,,,,,,,RR,ROT,ROT,,RR,1,1,CONFLICTING
236404,ZTFJ184956.67+073614.8,ROT,RRAB,0.956603,0.5306291255370978,1.5120000000000005,282.486125,7.604111,OGLE GD-RRLYR-11141,RR*,ZTF J184956.67+073614.8,RS,0.5305922,,,,,,,,RR,ROT,ROT,,RR,1,1,CONFLICTING
348114,ASASSN-V J183618.67-401701.4,EW,RRC,0.956542,0.3038465313125337,0.641,279.077792,-40.283722,OGLE BLG-RRLYR-63721,RR*,Gaia DR3 6723533532500534656,RRC,0.303845,J183618.67-401701.4,EW,0.6076938,0.4,,,,RR,EB,RR,EB,RR,2,1,MODEL_LIKELY_CORRECT
555500,ZTFJ035947.67+365246.6,EW,RRC,0.956463,0.3299853157121922,0.48999999999999844,59.948625,36.879611,CRTS J035947.5+365246,RR*,CSS_J035947.5+365246,RRC,0.330001,J035947.68+365246.4,RRC,0.3299924,0.45,,,,RR,EB,RR,RR,RR,3,0,MODEL_LIKELY_CORRECT
